date,hour,weekday,zone_id,day,month,avg_mta_flow,avg_taxi_flow,log_mta_flow,log_taxi_flow,zone_avg_flow,log_zone_avg_flow,lat,lon
2024-04-08,15,0,8,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-08,15,0,9,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-08,15,0,10,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-08,15,0,11,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-08,15,0,12,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-08,16,0,0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-08,16,0,1,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-08,16,0,2,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-08,16,0,3,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-08,16,0,4,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-08,16,0,5,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-08,16,0,6,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-08,16,0,7,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-08,16,0,8,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-08,16,0,9,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-08,16,0,10,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-08,16,0,11,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-08,16,0,12,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-08,17,0,0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-08,17,0,1,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-08,17,0,2,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-08,17,0,3,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-08,17,0,4,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-08,17,0,5,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-08,17,0,6,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-08,17,0,7,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-08,17,0,8,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-08,17,0,9,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-08,17,0,10,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-08,17,0,11,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-08,17,0,12,8,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-09,9,1,0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-09,9,1,1,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-09,9,1,2,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-09,9,1,3,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-09,9,1,4,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-09,9,1,5,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-09,9,1,6,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-09,9,1,7,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-09,9,1,8,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-09,9,1,9,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-09,9,1,10,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-09,9,1,11,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-09,9,1,12,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-09,10,1,0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-09,10,1,1,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-09,10,1,2,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-09,10,1,3,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-09,10,1,4,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-09,10,1,5,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-09,10,1,6,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-09,10,1,7,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-09,10,1,8,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-09,10,1,9,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-09,10,1,10,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-09,10,1,11,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-09,10,1,12,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-09,11,1,0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-09,11,1,1,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-09,11,1,2,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-09,11,1,3,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-09,11,1,4,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-09,11,1,5,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-09,11,1,6,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-09,11,1,7,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-09,11,1,8,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-09,11,1,9,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-09,11,1,10,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-09,11,1,11,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-09,11,1,12,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-09,12,1,0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-09,12,1,1,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-09,12,1,2,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-09,12,1,3,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-09,12,1,4,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-09,12,1,5,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-09,12,1,6,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-09,12,1,7,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-09,12,1,8,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-09,12,1,9,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-09,12,1,10,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-09,12,1,11,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-09,12,1,12,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-09,13,1,0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-09,13,1,1,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-09,13,1,2,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-09,13,1,3,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-09,13,1,4,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-09,13,1,5,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-09,13,1,6,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-09,13,1,7,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-09,13,1,8,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-09,13,1,9,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-09,13,1,10,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-09,13,1,11,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-09,13,1,12,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-09,14,1,0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-09,14,1,1,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-09,14,1,2,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-09,14,1,3,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-09,14,1,4,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-09,14,1,5,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-09,14,1,6,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-09,14,1,7,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-09,14,1,8,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-09,14,1,9,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-09,14,1,10,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-09,14,1,11,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-09,14,1,12,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-09,15,1,0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-09,15,1,1,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-09,15,1,2,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-09,15,1,3,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-09,15,1,4,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-09,15,1,5,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-09,15,1,6,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-09,15,1,7,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-09,15,1,8,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-09,15,1,9,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-09,15,1,10,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-09,15,1,11,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-09,15,1,12,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-09,16,1,0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-09,16,1,1,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-09,16,1,2,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-09,16,1,3,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-09,16,1,4,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-09,16,1,5,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-09,16,1,6,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-09,16,1,7,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-09,16,1,8,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-09,16,1,9,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-09,16,1,10,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-09,16,1,11,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-09,16,1,12,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-09,17,1,0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-09,17,1,1,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-09,17,1,2,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-09,17,1,3,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-09,17,1,4,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-09,17,1,5,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-09,17,1,6,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-09,17,1,7,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-09,17,1,8,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-09,17,1,9,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-09,17,1,10,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-09,17,1,11,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-09,17,1,12,9,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-10,9,2,0,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-10,9,2,1,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-10,9,2,2,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-10,9,2,3,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-10,9,2,4,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-10,9,2,5,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-10,9,2,6,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-10,9,2,7,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-10,9,2,8,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-10,9,2,9,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-10,9,2,10,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-10,9,2,11,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-10,9,2,12,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-10,10,2,0,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-10,10,2,1,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-10,10,2,2,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-10,10,2,3,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-10,10,2,4,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-10,10,2,5,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-10,10,2,6,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-10,10,2,7,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-10,10,2,8,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-10,10,2,9,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-10,10,2,10,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-10,10,2,11,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-10,10,2,12,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-10,11,2,0,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-10,11,2,1,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-10,11,2,2,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-10,11,2,3,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-10,11,2,4,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-10,11,2,5,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-10,11,2,6,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-10,11,2,7,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-10,11,2,8,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-10,11,2,9,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-10,11,2,10,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-10,11,2,11,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-10,11,2,12,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-10,12,2,0,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-10,12,2,1,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-10,12,2,2,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-10,12,2,3,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-10,12,2,4,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-10,12,2,5,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-10,12,2,6,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-10,12,2,7,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-10,12,2,8,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-10,12,2,9,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-10,12,2,10,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-10,12,2,11,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-10,12,2,12,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-10,13,2,0,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-10,13,2,1,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-10,13,2,2,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-10,13,2,3,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-10,13,2,4,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-10,13,2,5,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-10,13,2,6,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-10,13,2,7,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-10,13,2,8,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-10,13,2,9,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-10,13,2,10,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-10,13,2,11,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-10,13,2,12,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-10,14,2,0,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-10,14,2,1,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-10,14,2,2,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-10,14,2,3,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-10,14,2,4,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-10,14,2,5,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-10,14,2,6,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-10,14,2,7,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-10,14,2,8,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-10,14,2,9,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-10,14,2,10,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-10,14,2,11,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-10,14,2,12,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-10,15,2,0,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-10,15,2,1,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-10,15,2,2,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-10,15,2,3,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-10,15,2,4,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-10,15,2,5,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-10,15,2,6,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-10,15,2,7,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-10,15,2,8,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-10,15,2,9,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-10,15,2,10,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-10,15,2,11,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-10,15,2,12,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-10,16,2,0,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-10,16,2,1,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-10,16,2,2,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-10,16,2,3,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-10,16,2,4,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-10,16,2,5,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-10,16,2,6,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-10,16,2,7,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-10,16,2,8,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-10,16,2,9,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-10,16,2,10,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-10,16,2,11,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-10,16,2,12,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-10,17,2,0,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-10,17,2,1,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-10,17,2,2,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-10,17,2,3,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
2024-04-10,17,2,4,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7033,-74.017
2024-04-10,17,2,5,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7587,-73.9787
2024-04-10,17,2,6,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7127,-74.0134
2024-04-10,17,2,7,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7794,-73.9632
2024-04-10,17,2,8,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7527,-73.9772
2024-04-10,17,2,9,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9776
2024-04-10,17,2,10,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7614,-73.9496
2024-04-10,17,2,11,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.728,-74.011
2024-04-10,17,2,12,10,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7479,-74.0049
2024-04-11,9,3,0,11,4,0.0,0.0,0.0,0.0,0.0,0.0,40.758,-73.9855
2024-04-11,9,3,1,11,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7678,-73.9718
2024-04-11,9,3,2,11,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7484,-73.9857
2024-04-11,9,3,3,11,4,0.0,0.0,0.0,0.0,0.0,0.0,40.7061,-73.9969
